,state,account length,international plan,number vmail messages,total day calls,total day charge,total eve calls,total eve charge,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls,Churn
390,10,0.3333333333333333,0,0.0,0.2926829268292683,0.40969632392115074,0.35135135135135137,0.578003120124805,0.5462184873949579,0.23829787234042554,0.7715736040609137,0.25,0.7706766917293232,0.14285714285714285,0
64,21,0.23628691983122363,0,0.0,0.5284552845528455,0.44681228911383414,0.4864864864864865,0.5530421216848673,0.15126050420168066,0.6205673758865249,0.3807106598984772,0.4375,0.381578947368421,0.14285714285714285,0
695,43,0.5147679324894515,0,0.8367346938775511,0.7560975609756098,0.40490143846563664,0.46846846846846846,0.3471138845553822,0.5714285714285714,0.549645390070922,0.41116751269035534,0.1875,0.41165413533834583,0.42857142857142855,0
1543,14,0.35443037974683544,0,0.0,0.4959349593495935,0.5428875865743207,0.8288288288288288,0.3857254290171607,0.4957983193277311,0.5283687943262412,0.401015228426396,0.125,0.400375939849624,0.2857142857142857,0
3,32,0.41350210970464135,0,0.0,0.7235772357723578,0.6329248801278636,0.3963963963963964,0.2620904836193448,0.3025210084033613,0.5553191489361702,0.7969543147208121,0.125,0.7969924812030075,0.14285714285714285,0
926,49,0.5569620253164557,0,0.4897959183673469,0.5853658536585366,0.3573077606109039,0.4594594594594595,0.37753510140405616,0.5546218487394958,0.5184397163120568,0.7614213197969544,0.25,0.7612781954887218,0.2857142857142857,0
750,1,0.379746835443038,0,0.7959183673469388,0.5121951219512195,0.4638607707334399,0.09009009009009009,0.2386895475819033,0.46218487394957986,0.32340425531914896,0.5228426395939086,0.1875,0.5225563909774436,0.42857142857142855,0
444,0,0.46835443037974683,0,0.6326530612244898,0.4715447154471545,0.40969632392115074,0.5675675675675675,0.6181747269890796,0.8067226890756303,0.9014184397163122,0.5279187817258884,0.375,0.5281954887218044,0.0,0
942,38,0.5654008438818565,0,0.9387755102040817,0.34959349593495936,0.4993784407742852,0.5225225225225225,0.5175507020280811,0.5210084033613446,0.6943262411347518,0.5279187817258884,0.125,0.5281954887218044,0.14285714285714285,0
960,27,0.42616033755274263,0,0.5510204081632653,0.2601626016260163,0.30989167110637544,0.2882882882882883,0.5304212168486739,0.46218487394957986,0.6070921985815604,0.5228426395939086,0.4375,0.5225563909774436,0.0,0
728,7,0.6919831223628692,0,0.0,0.4065040650406504,0.5675723672527082,0.6486486486486487,0.6041341653666147,0.8487394957983193,0.44255319148936173,0.6040609137055838,0.1875,0.6033834586466165,0.0,0
792,36,0.21518987341772153,0,0.0,0.5365853658536586,0.44237258035872845,0.8558558558558559,0.42082683307332297,0.058823529411764705,0.624113475177305,0.7157360406091371,0.1875,0.7161654135338346,0.14285714285714285,0
736,25,0.5654008438818565,0,0.0,0.6666666666666666,0.5945657964837507,0.2702702702702703,0.3412636505460218,0.907563025210084,0.19574468085106386,0.41116751269035534,0.0625,0.41165413533834583,0.2857142857142857,0
512,13,0.41350210970464135,0,0.0,0.5609756097560976,0.5867519090747647,0.6846846846846847,0.2550702028081124,0.08403361344537816,0.6170212765957448,0.583756345177665,0.1875,0.5845864661654134,0.0,0
851,20,0.5485232067510548,0,0.0,0.6016260162601627,0.6208488723139762,0.6396396396396397,0.5460218408736349,0.42016806722689076,0.6042553191489362,0.4974619289340102,0.6875,0.49812030075187963,0.0,0
1472,20,0.1940928270042194,0,0.0,0.4715447154471545,0.31433137986148113,0.5765765765765766,0.20592823712948521,0.2857142857142857,0.22411347517730495,0.5482233502538072,0.5,0.5488721804511277,0.14285714285714285,0
460,35,0.17721518987341772,0,0.7959183673469388,0.6016260162601627,0.5467945302788136,0.6486486486486487,0.39898595943837756,0.3865546218487395,0.4574468085106384,0.7918781725888325,0.3125,0.7913533834586466,0.14285714285714285,0
239,5,0.14767932489451477,1,0.0,0.6910569105691057,0.7179896998756882,0.42342342342342343,0.4914196567862715,0.3445378151260504,0.3801418439716312,0.39593908629441626,0.4375,0.3966165413533834,0.14285714285714285,0
1294,17,0.33755274261603374,0,0.0,0.5284552845528455,0.21807849405079024,0.4144144144144144,0.3229329173166927,0.5714285714285714,0.5042553191489363,0.4619289340101523,0.3125,0.46240601503759393,0.0,0
558,44,0.7552742616033755,0,0.0,0.2845528455284553,0.7448055407565263,0.8468468468468469,0.4539781591263651,0.31092436974789917,0.4070921985815603,0.020304568527918784,0.4375,0.020676691729323307,0.14285714285714285,0
1616,24,0.6455696202531646,0,0.0,0.43089430894308944,0.4674125377375244,0.9279279279279279,0.5046801872074883,0.16806722689075632,0.6262411347517731,0.05583756345177666,0.3125,0.05639097744360902,0.14285714285714285,0
333,40,0.32489451476793246,0,0.0,0.5203252032520326,0.3750665956313266,0.4594594594594595,0.4726989079563183,0.31092436974789917,0.3212765957446808,0.5685279187817259,0.125,0.5676691729323308,0.2857142857142857,0
1128,23,0.34177215189873417,0,0.0,0.5772357723577236,0.5661516604510745,0.5045045045045045,0.5425117004680187,0.8151260504201681,0.6070921985815604,0.5888324873096447,0.1875,0.5883458646616541,0.42857142857142855,0
1344,36,0.34177215189873417,0,0.0,0.5853658536585366,0.5286805185579826,0.5225225225225225,0.7047581903276131,0.4369747899159664,0.3312056737588652,0.5532994923857868,0.375,0.5526315789473684,0.14285714285714285,0
1006,18,0.3291139240506329,0,0.0,0.43902439024390244,0.5061267980820457,0.45045045045045046,0.4964898595943838,0.4789915966386555,0.12907801418439716,0.4365482233502538,0.375,0.4360902255639097,0.42857142857142855,0
1452,13,0.5316455696202531,0,0.0,0.6178861788617886,0.5510566506837151,0.6486486486486487,0.31513260530421217,0.2773109243697479,0.4099290780141844,0.43147208121827413,0.5,0.4323308270676691,0.2857142857142857,0
136,49,0.47257383966244726,0,0.5714285714285714,0.4796747967479675,0.776593855443083,0.3153153153153153,0.5819032761310453,0.35294117647058826,0.5333333333333333,0.5076142131979695,0.25,0.5075187969924813,0.14285714285714285,0
1261,48,0.16877637130801687,1,0.6326530612244898,0.42276422764227645,0.8179719410406677,0.5315315315315315,0.7320592823712948,0.2605042016806723,0.6219858156028368,0.5736040609137056,0.25,0.5733082706766917,0.0,0
1298,6,0.05907172995780591,0,0.0,0.5609756097560976,0.5372047593677854,0.9369369369369369,0.48556942277691106,0.2773109243697479,0.824822695035461,0.6700507614213198,0.375,0.6691729323308271,0.7142857142857143,0
1439,22,0.25738396624472576,0,0.0,0.4878048780487805,0.33848339548925593,0.3333333333333333,0.5858034321372855,0.2689075630252101,0.351063829787234,0.6142131979695431,0.375,0.6146616541353384,0.7142857142857143,1
224,31,0.48945147679324896,0,0.0,0.4715447154471545,0.3665423548215237,0.15315315315315314,0.4785491419656786,0.5966386554621849,0.23971631205673763,0.6294416243654822,0.5625,0.6296992481203008,0.2857142857142857,0
1425,40,0.5232067510548524,0,0.0,0.6910569105691057,0.4118273841236015,0.6756756756756757,0.6337753510140406,0.36134453781512604,0.4049645390070921,0.5532994923857868,0.25,0.5526315789473684,0.2857142857142857,0
1123,13,0.270042194092827,0,0.0,0.4959349593495935,0.26815840880838215,0.34234234234234234,0.23127925117004677,0.5714285714285714,0.4028368794326241,0.3401015228426396,0.1875,0.34022556390977443,0.42857142857142855,0
346,40,0.5232067510548524,0,0.0,0.5772357723577236,0.5341857574143136,0.7117117117117117,0.26326053042121683,0.40336134453781514,0.6219858156028368,0.2385786802030457,0.375,0.2387218045112782,0.14285714285714285,0
40,37,0.8143459915611815,0,0.0,0.34146341463414637,0.7581246670218433,0.3963963963963964,0.8576443057722309,0.5042016806722689,0.622695035460993,0.6903553299492385,0.25,0.6898496240601504,0.14285714285714285,1
72,50,0.4767932489451477,0,0.0,0.42276422764227645,0.5166045107440952,0.4954954954954955,0.4282371294851794,0.31092436974789917,0.44822695035460997,0.7005076142131981,0.125,0.7011278195488722,0.14285714285714285,0
1134,42,0.3881856540084388,0,0.0,0.8211382113821138,0.49849049902326403,0.4594594594594595,0.8997659906396256,0.48739495798319327,0.27092198581560284,0.583756345177665,0.25,0.5845864661654134,0.42857142857142855,0
1127,37,0.4177215189873418,0,0.0,0.5203252032520326,0.43935357840525663,0.26126126126126126,0.5471918876755071,0.3697478991596639,0.6950354609929079,0.401015228426396,0.1875,0.400375939849624,0.2857142857142857,0
1441,31,0.06329113924050633,0,0.0,0.7804878048780488,0.6684425501687089,0.5315315315315315,0.5339313572542902,0.6050420168067226,0.47446808510638294,0.6040609137055838,0.4375,0.6033834586466165,0.0,0
1629,50,0.379746835443038,0,0.0,0.4146341463414634,0.08257858284496537,0.32432432432432434,0.4808892355694228,0.21008403361344538,0.6687943262411348,0.401015228426396,0.4375,0.400375939849624,0.0,0
1653,35,0.5232067510548524,0,0.0,0.6585365853658537,0.6265316995205115,0.45045045045045046,0.7070982839313572,0.6470588235294118,0.7007092198581562,0.3756345177664975,0.375,0.37593984962406013,0.42857142857142855,0
1204,37,0.4177215189873418,0,0.6326530612244898,0.2682926829268293,0.18273841236014915,0.6486486486486487,0.33073322932917315,0.4789915966386555,0.7709219858156029,0.6243654822335026,0.125,0.6240601503759398,0.8571428571428571,1
791,26,0.510548523206751,0,0.0,0.7398373983739838,0.5519445924347363,0.2972972972972973,0.312402496099844,0.18487394957983194,0.5432624113475177,0.8071065989847717,0.1875,0.806390977443609,0.42857142857142855,0
770,38,0.24472573839662448,0,0.0,0.8699186991869918,0.5492807671816728,0.6216216216216216,0.5003900156006241,0.4789915966386555,0.7453900709219858,0.11167512690355332,0.4375,0.11090225563909774,0.14285714285714285,0
349,7,0.379746835443038,0,0.0,0.34959349593495936,0.48410584265672174,0.6216216216216216,0.42394695787831516,0.3277310924369748,0.5964539007092199,0.8172588832487311,0.3125,0.8176691729323308,0.2857142857142857,0
12,21,0.42616033755274263,0,0.0,0.42276422764227645,0.6670218433670752,0.4774774774774775,0.36037441497659906,0.6554621848739496,0.5787234042553192,0.5380710659898477,0.5625,0.537593984962406,0.14285714285714285,0
1300,38,0.5864978902953587,0,0.0,0.5365853658536586,0.6428698277393003,0.6126126126126126,0.44734789391575663,0.4369747899159664,0.649645390070922,0.5888324873096447,0.5,0.5883458646616541,0.14285714285714285,0
1260,25,0.18565400843881857,0,0.3673469387755102,0.7560975609756098,0.4855265494583555,0.2882882882882883,0.358814352574103,0.680672268907563,0.3382978723404255,0.5989847715736041,0.3125,0.599624060150376,0.0,0
623,39,0.5738396624472574,1,0.0,0.37398373983739835,0.45871070857751733,0.3333333333333333,0.6380655226209048,0.42016806722689076,0.6460992907801419,0.43147208121827413,0.3125,0.4323308270676691,0.0,0
1209,46,0.45569620253164556,0,0.0,0.5284552845528455,0.38376842479133366,0.5315315315315315,0.5191107644305771,0.37815126050420167,0.8014184397163121,0.38578680203045684,0.125,0.3853383458646616,0.42857142857142855,0
890,26,0.6118143459915611,0,0.0,0.42276422764227645,0.62688687622092,0.45045045045045046,0.6088143525741029,0.453781512605042,0.5652482269503547,0.29441624365482233,0.1875,0.2951127819548872,0.42857142857142855,0
463,17,0.6624472573839663,0,0.4489795918367347,0.42276422764227645,0.5606464215947433,0.5405405405405406,0.5713728549141966,0.3865546218487395,0.3914893617021276,0.5532994923857868,0.1875,0.5526315789473684,0.2857142857142857,0
620,13,0.1729957805907173,1,0.0,0.4878048780487805,0.7659385544308294,0.7117117117117117,0.3498439937597504,0.40336134453781514,0.5297872340425532,0.5634517766497462,0.25,0.5639097744360902,0.14285714285714285,0
30,50,0.2489451476793249,1,0.7551020408163265,0.7398373983739838,0.5515894157343278,0.5675675675675675,0.20904836193447743,0.5798319327731093,0.523404255319149,0.4619289340101523,0.3125,0.46240601503759393,0.42857142857142855,0
631,48,0.19831223628691982,0,0.0,0.6178861788617886,0.5123423903391937,0.6306306306306306,0.7527301092043682,0.6638655462184874,0.2191489361702128,0.5583756345177665,0.125,0.5582706766917294,0.14285714285714285,0
209,23,0.3881856540084388,0,0.0,0.37398373983739835,0.4976025572722429,0.2882882882882883,0.5694227769110765,0.5210084033613446,0.3929078014184397,0.5228426395939086,0.1875,0.5225563909774436,0.0,0
769,25,0.21940928270042195,0,0.0,0.5365853658536586,0.5769845498135322,0.44144144144144143,0.8517940717628705,0.3277310924369748,0.27092198581560284,0.46700507614213194,0.3125,0.46616541353383456,0.2857142857142857,0
1018,49,0.14345991561181434,0,0.0,0.3902439024390244,0.5212218078494051,0.3063063063063063,0.42706708268330734,0.3277310924369748,0.274468085106383,0.6091370558375635,0.3125,0.6090225563909775,0.14285714285714285,0
1314,40,0.4092827004219409,0,0.0,0.5447154471544715,0.4221275084354466,0.40540540540540543,0.5144305772230889,0.42857142857142855,0.6517730496453901,0.46700507614213194,0.1875,0.46616541353383456,0.14285714285714285,0
1404,20,0.5738396624472574,0,0.0,0.5853658536585366,0.31592967501331914,0.40540540540540543,0.7776911076443058,0.3949579831932773,0.5950354609929078,0.583756345177665,0.25,0.5845864661654134,0.5714285714285714,1
14,8,0.2489451476793249,0,0.0,0.34959349593495936,0.6041555673947789,0.5495495495495496,0.5323712948517941,0.36134453781512604,0.19645390070921986,0.6548223350253808,0.3125,0.6541353383458646,0.14285714285714285,0
1470,1,0.379746835443038,0,0.0,0.5853658536585366,0.7991475759190196,0.6486486486486487,0.6119344773790952,0.5378151260504201,0.6397163120567376,0.4720812182741117,0.1875,0.47180451127819545,0.14285714285714285,1
820,46,0.4430379746835443,1,0.0,0.5365853658536586,0.5721896643580181,0.5855855855855856,0.5401716068642746,0.31092436974789917,0.40567375886524826,0.39593908629441626,0.0625,0.3966165413533834,0.5714285714285714,1
1389,43,0.5443037974683544,0,0.0,0.2926829268292683,0.4610193571301723,0.7477477477477478,0.6283151326053041,0.4117647058823529,0.5787234042553192,0.4568527918781726,0.0625,0.4567669172932331,0.14285714285714285,0
923,29,0.5316455696202531,0,0.0,0.6178861788617886,0.3874977801456224,0.6486486486486487,0.32722308892355695,0.35294117647058826,0.5148936170212766,0.5431472081218274,0.25,0.543233082706767,0.2857142857142857,0
1130,18,0.43037974683544306,0,0.0,0.7723577235772358,0.651216480198899,0.38738738738738737,0.5230109204368175,0.44537815126050423,0.3021276595744681,0.5025380710659899,0.125,0.5018796992481203,0.14285714285714285,0
1579,23,0.37130801687763715,0,0.0,0.5772357723577236,0.23796838927366362,0.5225225225225225,0.5577223088923557,0.31092436974789917,0.44397163120567373,0.416243654822335,0.1875,0.41541353383458646,0.42857142857142855,0
527,36,0.41350210970464135,0,0.0,0.45528455284552843,0.4480554075652637,0.6576576576576577,0.6392355694227769,0.35294117647058826,0.5879432624113476,0.5482233502538072,0.25,0.5488721804511277,0.42857142857142855,0
858,43,0.4978902953586498,0,0.0,0.5365853658536586,0.3019001953471852,0.5045045045045045,0.5760530421216848,0.42016806722689076,0.5297872340425532,0.42131979695431476,0.1875,0.4210526315789474,0.2857142857142857,0
618,49,0.46835443037974683,0,0.0,0.15447154471544716,0.4867696679097851,0.21621621621621623,0.46489859594383776,0.6638655462184874,0.5035460992907801,0.4974619289340102,0.1875,0.49812030075187963,0.14285714285714285,0
625,30,0.33755274261603374,0,0.3469387755102041,0.44715447154471544,0.41822056473095365,0.23423423423423423,0.515990639625585,0.3865546218487395,0.5290780141843973,0.48223350253807107,0.3125,0.4830827067669172,0.14285714285714285,0
464,30,0.32489451476793246,0,0.5714285714285714,0.6097560975609756,0.3724027703782632,0.4954954954954955,0.4177067082683308,0.5042016806722689,0.46453900709219864,0.5279187817258884,0.1875,0.5281954887218044,0.42857142857142855,0
1516,34,0.20253164556962025,0,0.0,0.4878048780487805,0.4830403125554964,0.6936936936936937,0.5663026521060842,0.5294117647058824,0.8503546099290781,0.39593908629441626,0.3125,0.3966165413533834,0.42857142857142855,0
974,49,0.7383966244725738,0,0.0,0.6260162601626016,0.8966435801811401,0.18018018018018017,0.8595943837753509,0.4369747899159664,0.5148936170212766,0.48223350253807107,0.125,0.4830827067669172,1.0,1
490,49,0.5358649789029536,0,0.0,0.6016260162601627,0.4018824365121648,0.6036036036036037,0.6232449297971919,0.09243697478991597,0.4921985815602837,0.5989847715736041,0.375,0.599624060150376,0.14285714285714285,0
905,14,0.5654008438818565,0,0.0,0.21951219512195122,0.7245604688332445,0.7027027027027027,0.40249609984399376,0.453781512605042,0.3929078014184397,0.3350253807106599,0.0625,0.33458646616541354,0.0,0
1602,45,0.6244725738396625,0,0.5714285714285714,0.6747967479674797,0.6208488723139762,0.3783783783783784,0.37324492979719187,0.35294117647058826,0.5617021276595745,0.0,0.0,0.0,0.14285714285714285,0
423,42,0.21940928270042195,0,0.0,0.4146341463414634,0.2807671816728823,0.4144144144144144,0.5518720748829954,0.17647058823529413,0.8078014184397164,0.39086294416243655,0.25,0.39097744360902253,0.42857142857142855,0
1519,6,0.16877637130801687,0,0.4897959183673469,0.5121951219512195,0.7258035872846742,0.5585585585585585,0.5050702028081123,0.37815126050420167,0.546099290780142,0.6142131979695431,0.375,0.6146616541353384,0.14285714285714285,0
985,30,0.8438818565400844,0,0.0,0.21951219512195122,0.4610193571301723,0.7207207207207207,0.6298751950078004,0.44537815126050423,0.7773049645390072,0.6802030456852792,0.25,0.6804511278195489,0.42857142857142855,0
295,30,0.5316455696202531,1,0.0,0.5934959349593496,0.9573787959509856,0.4144144144144144,0.312792511700468,0.3697478991596639,0.5134751773049646,0.6497461928934011,0.4375,0.650375939849624,0.14285714285714285,1
1630,20,0.1940928270042194,1,0.6326530612244898,0.6504065040650406,0.4027703782631859,0.0,0.7203588143525741,0.6302521008403361,0.6127659574468086,0.49238578680203043,0.25,0.4924812030075188,0.2857142857142857,0
23,8,0.1729957805907173,0,0.6326530612244898,0.5447154471544715,0.4940507902681584,0.5405405405405406,0.6170046801872074,0.6302521008403361,0.4070921985815603,0.5583756345177665,0.1875,0.5582706766917294,0.2857142857142857,0
1496,2,0.39662447257383965,0,0.5510204081632653,0.34146341463414637,0.5544308293375955,0.5405405405405406,0.43174726989079565,0.4117647058823529,0.5765957446808512,0.29949238578680204,0.0625,0.29887218045112784,0.2857142857142857,0
1440,26,0.350210970464135,0,0.5102040816326531,0.45528455284552843,0.32214526727046705,0.4954954954954955,0.6953978159126366,0.4369747899159664,0.5354609929078015,0.6548223350253808,0.5,0.6541353383458646,0.5714285714285714,1
360,12,0.6835443037974683,0,0.0,0.2926829268292683,0.34825075475048833,0.43243243243243246,0.577223088923557,0.35294117647058826,0.44964539007092197,0.5279187817258884,0.375,0.5281954887218044,0.0,0
853,49,0.2616033755274262,0,0.0,0.4959349593495935,0.4246137453383058,0.25225225225225223,0.5109204368174728,0.6050420168067226,0.34539007092198576,0.4365482233502538,0.5,0.4360902255639097,0.14285714285714285,0
1072,13,0.5738396624472574,0,0.0,0.5121951219512195,0.5915467945302788,0.2882882882882883,0.280811232449298,0.40336134453781514,0.6517730496453901,0.46700507614213194,0.25,0.46616541353383456,0.5714285714285714,0
1456,18,0.31645569620253167,0,0.3469387755102041,0.6260162601626016,0.6874445036405612,0.8918918918918919,0.6899375975039002,0.2857142857142857,0.4723404255319149,0.7817258883248731,0.1875,0.7819548872180451,0.14285714285714285,0
1539,48,0.70042194092827,0,0.0,0.5447154471544715,0.31735038181495295,0.8648648648648649,0.5222308892355695,0.6050420168067226,0.30141843971631205,0.6751269035532995,0.125,0.6748120300751879,0.14285714285714285,0
258,8,0.34177215189873417,1,0.8367346938775511,0.3252032520325203,0.33120227313088263,0.6396396396396397,0.5998439937597503,0.36134453781512604,0.6531914893617022,0.5025380710659899,0.5,0.5018796992481203,0.14285714285714285,0
156,16,0.5485232067510548,0,0.0,0.4796747967479675,0.5688154857041378,0.5045045045045045,0.655616224648986,0.42857142857142855,0.1851063829787234,0.6700507614213198,0.375,0.6691729323308271,0.2857142857142857,0
575,30,0.4978902953586498,0,0.0,0.5772357723577236,0.627774817971941,0.5405405405405406,0.6700468018720749,0.31092436974789917,0.648936170212766,0.5482233502538072,0.5,0.5488721804511277,0.2857142857142857,0
154,49,0.6751054852320675,0,0.0,0.5528455284552846,0.4601314153791511,0.6756756756756757,0.5479719188767551,0.31092436974789917,0.3340425531914893,0.6395939086294417,0.4375,0.6390977443609022,0.7142857142857143,1
713,26,0.3037974683544304,0,0.673469387755102,0.6341463414634146,0.37027171017581245,0.46846846846846846,0.5900936037441498,0.48739495798319327,0.6886524822695036,0.4365482233502538,0.1875,0.4360902255639097,0.14285714285714285,0
24,35,0.2869198312236287,0,0.0,0.6260162601626016,0.6702184336707512,0.5405405405405406,0.39118564742589707,0.2857142857142857,0.6014184397163121,0.2639593908629442,0.3125,0.2631578947368421,0.14285714285714285,0
959,25,0.32489451476793246,1,0.0,0.4796747967479675,0.5787604333155746,0.3783783783783784,0.5413416536661466,0.44537815126050423,0.6553191489361703,0.7309644670050762,0.75,0.731203007518797,0.0,1
818,33,0.3206751054852321,0,0.0,0.3821138211382114,0.6290179364233707,0.5045045045045045,0.40990639625585024,0.1092436974789916,0.39432624113475184,0.5228426395939086,0.1875,0.5225563909774436,0.14285714285714285,0
309,50,0.3628691983122363,0,0.32653061224489793,0.4634146341463415,0.7554608417687799,0.5135135135135135,0.6123244929797191,0.226890756302521,0.3078014184397163,0.7461928934010152,0.125,0.7462406015037594,0.14285714285714285,0
810,50,0.35864978902953587,0,0.0,0.5772357723577236,0.6663114899662582,0.6666666666666666,0.5682527301092044,0.6218487394957983,0.5631205673758864,0.7208121827411167,0.3125,0.7199248120300752,0.42857142857142855,0
1228,23,0.5527426160337553,0,0.673469387755102,0.4065040650406504,0.4549813532232286,0.5855855855855856,0.38650546021840876,0.3445378151260504,0.5382978723404256,0.583756345177665,0.1875,0.5845864661654134,0.42857142857142855,0
101,11,0.16455696202531644,1,0.42857142857142855,0.6747967479674797,0.4233706268868762,0.5945945945945946,0.7145085803432137,0.42857142857142855,0.4957446808510639,0.5532994923857868,0.3125,0.5526315789473684,0.0,0
982,35,0.34177215189873417,0,0.0,0.6504065040650406,0.6038003906943704,0.4774774774774775,0.3857254290171607,0.2773109243697479,0.4666666666666667,0.4720812182741117,0.25,0.47180451127819545,1.0,0
1318,30,0.08860759493670886,0,0.5918367346938775,0.9186991869918699,0.43473628129994674,0.8198198198198198,0.516770670826833,0.4369747899159664,0.7957446808510639,0.5634517766497462,0.125,0.5639097744360902,0.2857142857142857,0
1429,31,0.4810126582278481,0,0.0,0.5691056910569106,0.4517847629195525,0.36036036036036034,0.7207488299531981,0.5546218487394958,0.6460992907801419,0.3756345177664975,0.5,0.37593984962406013,0.0,0
38,29,0.6751054852320675,0,0.0,0.7398373983739838,0.4800213106020245,0.3063063063063063,0.7695007800312013,0.3277310924369748,0.4290780141843972,0.6802030456852792,0.375,0.6804511278195489,0.14285714285714285,0
383,5,0.17721518987341772,0,0.0,0.6504065040650406,0.5363168176167644,0.7837837837837838,0.27613104524180965,0.19327731092436976,0.4099290780141844,0.40609137055837563,0.5625,0.40601503759398494,0.0,0
939,31,0.6708860759493671,0,0.0,0.5853658536585366,0.33724027703782633,0.27927927927927926,0.3853354134165367,0.7142857142857143,0.47375886524822697,0.6649746192893401,0.25,0.6654135338345865,0.0,0
747,33,0.5611814345991561,0,0.0,0.5934959349593496,0.5812466702184337,0.3783783783783784,0.5253510140405616,0.6638655462184874,0.4858156028368794,0.42131979695431476,0.3125,0.4210526315789474,0.0,0
1353,23,0.5443037974683544,0,0.0,0.43902439024390244,0.5958089149351803,0.36936936936936937,0.4344773790951638,0.2689075630252101,0.5836879432624114,0.6395939086294417,0.5,0.6390977443609022,0.0,0
